text,user_id,external_id,timestamp
Онлайн-регистрация не работает! Застрял в аэропорту!,user_3161,ext_259,2025-10-24T17:02:40Z
Регистрация закрылась за 20 минут до рейса! Не пустили!,user_6592,ext_260,2025-10-24T17:02:40Z
Онлайн-регистрация недоступна для рейса SU467! Почему?!,user_9936,ext_261,2025-10-24T17:02:40Z
Онлайн-регистрация не работает! Застрял в аэропорту!,user_9240,ext_262,2025-10-24T17:02:40Z
Регистрация закрылась за 18 минут до рейса! Не пустили!,user_2125,ext_263,2025-10-24T17:02:40Z
Не могу зарегистрироваться на рейс SU514! Сайт выдает ошибку!,user_6123,ext_264,2025-10-24T17:02:40Z
Стойки регистрации на рейс SU799 работают медленно!,user_4757,ext_265,2025-10-24T17:02:40Z
Онлайн-регистрация не работает! Застрял в аэропорту!,user_3680,ext_266,2025-10-24T17:02:40Z
Кошмарная организация регистрации! Пропустил рейс из-за очереди!,user_4922,ext_267,2025-10-24T17:02:40Z
Онлайн-регистрация не работает! Застрял в аэропорту!,user_5545,ext_268,2025-10-24T17:02:40Z
Кошмарная организация регистрации! Пропустил рейс из-за очереди!,user_7203,ext_269,2025-10-24T17:02:40Z
Очередь на регистрацию на рейс SU633 - 7 часа! Ужас!,user_8911,ext_270,2025-10-24T17:02:40Z
Кошмарная организация регистрации! Пропустил рейс из-за очереди!,user_6240,ext_271,2025-10-24T17:02:40Z
Кошмарная организация регистрации! Пропустил рейс из-за очереди!,user_5618,ext_272,2025-10-24T17:02:40Z
Кошмарная организация регистрации! Пропустил рейс из-за очереди!,user_2288,ext_273,2025-10-24T17:02:40Z
Онлайн-регистрация недоступна для рейса SU968! Почему?!,user_1953,ext_274,2025-10-24T17:02:40Z
Очередь на регистрацию на рейс SU725 - 7 часа! Ужас!,user_9245,ext_275,2025-10-24T17:02:40Z
Очередь на регистрацию на рейс SU949 - 5 часа! Ужас!,user_3223,ext_276,2025-10-24T17:02:40Z
Кошмарная организация регистрации! Пропустил рейс из-за очереди!,user_3120,ext_277,2025-10-24T17:02:40Z
Не могу зарегистрироваться на рейс SU270! Сайт выдает ошибку!,user_4680,ext_278,2025-10-24T17:02:40Z
Стойки регистрации на рейс SU975 работают медленно!,user_4820,ext_279,2025-10-24T17:02:40Z
Не могу зарегистрироваться на рейс SU712! Сайт выдает ошибку!,user_6638,ext_280,2025-10-24T17:02:40Z
Регистрация закрылась за 11 минут до рейса! Не пустили!,user_6838,ext_281,2025-10-24T17:02:40Z
Онлайн-регистрация не работает! Застрял в аэропорту!,user_5809,ext_282,2025-10-24T17:02:40Z
Онлайн-регистрация не работает! Застрял в аэропорту!,user_6405,ext_283,2025-10-24T17:02:40Z
Очередь на регистрацию на рейс SU621 - 7 часа! Ужас!,user_2479,ext_284,2025-10-24T17:02:40Z
Не могу зарегистрироваться на рейс SU936! Сайт выдает ошибку!,user_7517,ext_285,2025-10-24T17:02:40Z
Стойки регистрации на рейс SU201 работают медленно!,user_3705,ext_286,2025-10-24T17:02:40Z
Онлайн-регистрация недоступна для рейса SU576! Почему?!,user_4116,ext_287,2025-10-24T17:02:40Z
Онлайн-регистрация недоступна для рейса SU500! Почему?!,user_9295,ext_288,2025-10-24T17:02:40Z
Регистрация закрылась за 39 минут до рейса! Не пустили!,user_1516,ext_289,2025-10-24T17:02:40Z
Очередь на регистрацию на рейс SU962 - 10 часа! Ужас!,user_4565,ext_290,2025-10-24T17:02:40Z
Стойки регистрации на рейс SU783 работают медленно!,user_2684,ext_291,2025-10-24T17:02:40Z
Регистрация закрылась за 26 минут до рейса! Не пустили!,user_5054,ext_292,2025-10-24T17:02:40Z
Очередь на регистрацию на рейс SU241 - 3 часа! Ужас!,user_5875,ext_293,2025-10-24T17:02:40Z
Стойки регистрации на рейс SU626 работают медленно!,user_3181,ext_294,2025-10-24T17:02:40Z
Онлайн-регистрация недоступна для рейса SU648! Почему?!,user_5554,ext_295,2025-10-24T17:02:40Z
Регистрация закрылась за 36 минут до рейса! Не пустили!,user_7852,ext_296,2025-10-24T17:02:40Z
Очередь на регистрацию на рейс SU990 - 7 часа! Ужас!,user_7251,ext_297,2025-10-24T17:02:40Z
Онлайн-регистрация недоступна для рейса SU750! Почему?!,user_8011,ext_298,2025-10-24T17:02:40Z
Цены на рейс SU134 взлетели в 2 раза за неделю! Это грабеж!,user_6041,ext_299,2025-10-24T17:02:40Z
Скрытые платежи при бронировании! Итоговая цена на 34% выше!,user_7949,ext_300,2025-10-24T17:02:40Z
Цены на рейс SU538 взлетели в 2 раза за неделю! Это грабеж!,user_6567,ext_301,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 2 раза дешевле!,user_3455,ext_302,2025-10-24T17:02:40Z
Дополнительные сборы не указаны при бронировании! Обман!,user_6755,ext_303,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 3 раза дешевле!,user_8434,ext_304,2025-10-24T17:02:40Z
Цены растут каждый день! Билет на SU708 стоит 2500 рублей!,user_1793,ext_305,2025-10-24T17:02:40Z
Цены растут каждый день! Билет на SU934 стоит 3900 рублей!,user_8491,ext_306,2025-10-24T17:02:40Z
Ваши тарифы самые дорогие на рынке! У конкурентов в 2 раза дешевле!,user_2298,ext_307,2025-10-24T17:02:40Z
Ваши тарифы самые дорогие на рынке! У конкурентов в 4 раза дешевле!,user_9645,ext_308,2025-10-24T17:02:40Z
Скрытые платежи при бронировании! Итоговая цена на 22% выше!,user_3915,ext_309,2025-10-24T17:02:40Z
Цены растут каждый день! Билет на SU147 стоит 1800 рублей!,user_1702,ext_310,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 4 раза дешевле!,user_3732,ext_311,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 4 раза дешевле!,user_9697,ext_312,2025-10-24T17:02:40Z
Дополнительные сборы не указаны при бронировании! Обман!,user_1850,ext_313,2025-10-24T17:02:40Z
Цены на рейс SU781 взлетели в 2 раза за неделю! Это грабеж!,user_4903,ext_314,2025-10-24T17:02:40Z
Ваши тарифы самые дорогие на рынке! У конкурентов в 2 раза дешевле!,user_5554,ext_315,2025-10-24T17:02:40Z
Скрытые платежи при бронировании! Итоговая цена на 49% выше!,user_8214,ext_316,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 3 раза дешевле!,user_5934,ext_317,2025-10-24T17:02:40Z
Ваши тарифы самые дорогие на рынке! У конкурентов в 2 раза дешевле!,user_3561,ext_318,2025-10-24T17:02:40Z
Неоправданно высокие цены на багаж! 2100 рублей за чемодан!,user_7635,ext_319,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 2 раза дешевле!,user_7609,ext_320,2025-10-24T17:02:40Z
Цены на рейс SU619 взлетели в 2 раза за неделю! Это грабеж!,user_1212,ext_321,2025-10-24T17:02:40Z
Скрытые платежи при бронировании! Итоговая цена на 32% выше!,user_8382,ext_322,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 3 раза дешевле!,user_3876,ext_323,2025-10-24T17:02:40Z
Дополнительные сборы не указаны при бронировании! Обман!,user_5561,ext_324,2025-10-24T17:02:40Z
Ваши тарифы самые дорогие на рынке! У конкурентов в 4 раза дешевле!,user_4276,ext_325,2025-10-24T17:02:40Z
Дополнительные сборы не указаны при бронировании! Обман!,user_9540,ext_326,2025-10-24T17:02:40Z
Цены на рейс SU228 взлетели в 3 раза за неделю! Это грабеж!,user_3464,ext_327,2025-10-24T17:02:40Z
Скрытые платежи при бронировании! Итоговая цена на 39% выше!,user_3695,ext_328,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 2 раза дешевле!,user_9162,ext_329,2025-10-24T17:02:40Z
Дополнительные сборы не указаны при бронировании! Обман!,user_8281,ext_330,2025-10-24T17:02:40Z
Дополнительные сборы не указаны при бронировании! Обман!,user_1791,ext_331,2025-10-24T17:02:40Z
Скрытые платежи при бронировании! Итоговая цена на 32% выше!,user_6916,ext_332,2025-10-24T17:02:40Z
Цены на рейс SU886 взлетели в 2 раза за неделю! Это грабеж!,user_7143,ext_333,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 2 раза дешевле!,user_8268,ext_334,2025-10-24T17:02:40Z
Неоправданно высокие цены на багаж! 3200 рублей за чемодан!,user_5532,ext_335,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 4 раза дешевле!,user_3755,ext_336,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 3 раза дешевле!,user_3707,ext_337,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 4 раза дешевле!,user_2436,ext_338,2025-10-24T17:02:40Z
Скрытые платежи при бронировании! Итоговая цена на 29% выше!,user_9782,ext_339,2025-10-24T17:02:40Z
Почему билеты такие дорогие?! Раньше было в 3 раза дешевле!,user_2196,ext_340,2025-10-24T17:02:40Z
"Потратил 44000 миль на билет, а получил ужасное место!",user_1437,ext_341,2025-10-24T17:02:40Z
Мили не начислились за рейс SU414! Уже 13 день жду!,user_2358,ext_342,2025-10-24T17:02:40Z
Правила программы постоянно меняются не в пользу клиентов!,user_1188,ext_343,2025-10-24T17:02:40Z
Программа лояльности не работает! Потерял все накопленные мили!,user_3361,ext_344,2025-10-24T17:02:40Z
Не могу использовать мили для оплаты билета! Система не принимает!,user_4969,ext_345,2025-10-24T17:02:40Z
Программа лояльности - обман! Мили не начисляются!,user_9566,ext_346,2025-10-24T17:02:40Z
Программа лояльности - обман! Мили не начисляются!,user_7375,ext_347,2025-10-24T17:02:40Z
Не могу использовать мили для оплаты билета! Система не принимает!,user_9958,ext_348,2025-10-24T17:02:40Z
Мили не начислились за рейс SU228! Уже 8 день жду!,user_9190,ext_349,2025-10-24T17:02:40Z
"Потратил 28000 миль на билет, а получил ужасное место!",user_2637,ext_350,2025-10-24T17:02:40Z
"Потратил 38000 миль на билет, а получил ужасное место!",user_3703,ext_351,2025-10-24T17:02:40Z
Программа лояльности не работает! Потерял все накопленные мили!,user_8899,ext_352,2025-10-24T17:02:40Z
Программа лояльности - обман! Мили не начисляются!,user_2115,ext_353,2025-10-24T17:02:40Z
Не могу использовать мили для оплаты билета! Система не принимает!,user_4204,ext_354,2025-10-24T17:02:40Z
Не могу использовать мили для оплаты билета! Система не принимает!,user_5960,ext_355,2025-10-24T17:02:40Z
Не могу использовать мили для оплаты билета! Система не принимает!,user_9241,ext_356,2025-10-24T17:02:40Z
Мили сгорели без предупреждения! Это несправедливо!,user_9950,ext_357,2025-10-24T17:02:40Z
"Потратил 50000 миль на билет, а получил ужасное место!",user_4007,ext_358,2025-10-24T17:02:40Z
"Потратил 37000 миль на билет, а получил ужасное место!",user_6917,ext_359,2025-10-24T17:02:40Z
"Потратил 53000 миль на билет, а получил ужасное место!",user_7014,ext_360,2025-10-24T17:02:40Z
Программа лояльности не работает! Потерял все накопленные мили!,user_1810,ext_361,2025-10-24T17:02:40Z
Мили сгорели без предупреждения! Это несправедливо!,user_5652,ext_362,2025-10-24T17:02:40Z
"Потратил 31000 миль на билет, а получил ужасное место!",user_9153,ext_363,2025-10-24T17:02:40Z
Правила программы постоянно меняются не в пользу клиентов!,user_3839,ext_364,2025-10-24T17:02:40Z
Программа лояльности не работает! Потерял все накопленные мили!,user_6813,ext_365,2025-10-24T17:02:40Z
Мили не начислились за рейс SU616! Уже 1 день жду!,user_2973,ext_366,2025-10-24T17:02:40Z
Мили не начислились за рейс SU188! Уже 5 день жду!,user_5788,ext_367,2025-10-24T17:02:40Z
Программа лояльности не работает! Потерял все накопленные мили!,user_6112,ext_368,2025-10-24T17:02:40Z
Правила программы постоянно меняются не в пользу клиентов!,user_3744,ext_369,2025-10-24T17:02:40Z
Программа лояльности не работает! Потерял все накопленные мили!,user_8764,ext_370,2025-10-24T17:02:40Z
Программа лояльности - обман! Мили не начисляются!,user_1140,ext_371,2025-10-24T17:02:40Z
Не могу использовать мили для оплаты билета! Система не принимает!,user_8918,ext_372,2025-10-24T17:02:40Z
Мили сгорели без предупреждения! Это несправедливо!,user_8343,ext_373,2025-10-24T17:02:40Z
Мили сгорели без предупреждения! Это несправедливо!,user_3417,ext_374,2025-10-24T17:02:40Z
Не могу использовать мили для оплаты билета! Система не принимает!,user_5154,ext_375,2025-10-24T17:02:40Z
Мили сгорели без предупреждения! Это несправедливо!,user_1138,ext_376,2025-10-24T17:02:40Z
Программа лояльности - обман! Мили не начисляются!,user_5201,ext_377,2025-10-24T17:02:40Z
"Потратил 34000 миль на билет, а получил ужасное место!",user_9133,ext_378,2025-10-24T17:02:40Z
"Потратил 47000 миль на билет, а получил ужасное место!",user_3394,ext_379,2025-10-24T17:02:40Z
Мили сгорели без предупреждения! Это несправедливо!,user_7927,ext_380,2025-10-24T17:02:40Z
Мили сгорели без предупреждения! Это несправедливо!,user_1509,ext_381,2025-10-24T17:02:40Z
Не могу использовать мили для оплаты билета! Система не принимает!,user_7784,ext_382,2025-10-24T17:02:40Z
Жалоба на рейс SU237! Неприемлемое обращение с пассажирами!,user_5662,ext_383,2025-10-24T17:02:40Z
Хочу пожаловаться на хамское поведение сотрудника на регистрации!,user_8259,ext_384,2025-10-24T17:02:40Z
Хочу пожаловаться на хамское поведение сотрудника на регистрации!,user_1647,ext_385,2025-10-24T17:02:40Z
Это не первая проблема с вашей авиакомпанией! Буду писать везде!,user_4191,ext_386,2025-10-24T17:02:40Z
Жалоба на рейс SU733! Неприемлемое обращение с пассажирами!,user_3841,ext_387,2025-10-24T17:02:40Z
Это не первая проблема с вашей авиакомпанией! Буду писать везде!,user_4440,ext_388,2025-10-24T17:02:40Z
Оставляю официальную жалобу на работу персонала!,user_6938,ext_389,2025-10-24T17:02:40Z
Направлю жалобу в надзорные органы! Ваш сервис недопустим!,user_9102,ext_390,2025-10-24T17:02:40Z
Это не первая проблема с вашей авиакомпанией! Буду писать везде!,user_6974,ext_391,2025-10-24T17:02:40Z
Оставляю официальную жалобу на работу персонала!,user_6143,ext_392,2025-10-24T17:02:40Z
Оставляю официальную жалобу на работу персонала!,user_9246,ext_393,2025-10-24T17:02:40Z
Это не первая проблема с вашей авиакомпанией! Буду писать везде!,user_3321,ext_394,2025-10-24T17:02:40Z
Это не первая проблема с вашей авиакомпанией! Буду писать везде!,user_7107,ext_395,2025-10-24T17:02:40Z
Это не первая проблема с вашей авиакомпанией! Буду писать везде!,user_8596,ext_396,2025-10-24T17:02:40Z
Жалоба на рейс SU286! Неприемлемое обращение с пассажирами!,user_7152,ext_397,2025-10-24T17:02:40Z
Оставляю официальную жалобу на работу персонала!,user_9035,ext_398,2025-10-24T17:02:40Z
Направлю жалобу в надзорные органы! Ваш сервис недопустим!,user_2742,ext_399,2025-10-24T17:02:40Z
Жалоба на рейс SU346! Неприемлемое обращение с пассажирами!,user_2662,ext_400,2025-10-24T17:02:40Z
Оставляю официальную жалобу на работу персонала!,user_2392,ext_401,2025-10-24T17:02:40Z
Подаю официальную жалобу на действия экипажа рейса SU400!,user_1636,ext_402,2025-10-24T17:02:40Z
Оставляю официальную жалобу на работу персонала!,user_5194,ext_403,2025-10-24T17:02:40Z
Хочу пожаловаться на хамское поведение сотрудника на регистрации!,user_5596,ext_404,2025-10-24T17:02:40Z
Жалоба на рейс SU418! Неприемлемое обращение с пассажирами!,user_9698,ext_405,2025-10-24T17:02:40Z
Направлю жалобу в надзорные органы! Ваш сервис недопустим!,user_2582,ext_406,2025-10-24T17:02:40Z
Хочу пожаловаться на хамское поведение сотрудника на регистрации!,user_8646,ext_407,2025-10-24T17:02:40Z
Требую разбирательства и компенсации за испорченный отпуск!,user_2031,ext_408,2025-10-24T17:02:40Z
Хочу пожаловаться на хамское поведение сотрудника на регистрации!,user_4543,ext_409,2025-10-24T17:02:40Z
Это не первая проблема с вашей авиакомпанией! Буду писать везде!,user_6221,ext_410,2025-10-24T17:02:40Z
Направлю жалобу в надзорные органы! Ваш сервис недопустим!,user_4563,ext_411,2025-10-24T17:02:40Z
Требую разбирательства и компенсации за испорченный отпуск!,user_4037,ext_412,2025-10-24T17:02:40Z
Это не первая проблема с вашей авиакомпанией! Буду писать везде!,user_8250,ext_413,2025-10-24T17:02:40Z
Хочу пожаловаться на хамское поведение сотрудника на регистрации!,user_3836,ext_414,2025-10-24T17:02:40Z
Это не первая проблема с вашей авиакомпанией! Буду писать везде!,user_8877,ext_415,2025-10-24T17:02:40Z
Подаю официальную жалобу на действия экипажа рейса SU333!,user_7495,ext_416,2025-10-24T17:02:40Z
Это не первая проблема с вашей авиакомпанией! Буду писать везде!,user_7995,ext_417,2025-10-24T17:02:40Z
Требую разбирательства и компенсации за испорченный отпуск!,user_2520,ext_418,2025-10-24T17:02:40Z
Жалоба на рейс SU414! Неприемлемое обращение с пассажирами!,user_3619,ext_419,2025-10-24T17:02:40Z
Направлю жалобу в надзорные органы! Ваш сервис недопустим!,user_1486,ext_420,2025-10-24T17:02:40Z
Хочу пожаловаться на хамское поведение сотрудника на регистрации!,user_5615,ext_421,2025-10-24T17:02:40Z
Хочу пожаловаться на хамское поведение сотрудника на регистрации!,user_2245,ext_422,2025-10-24T17:02:40Z
Требую разбирательства и компенсации за испорченный отпуск!,user_6801,ext_423,2025-10-24T17:02:40Z
Требую разбирательства и компенсации за испорченный отпуск!,user_3102,ext_424,2025-10-24T17:02:40Z
Какова процедура получения багажа в аэропорту назначения?,user_9266,ext_425,2025-10-24T17:02:40Z
Какой максимальный вес багажа разрешен на международных рейсах?,user_4713,ext_426,2025-10-24T17:02:40Z
Как оформить декларацию на поврежденный багаж?,user_2456,ext_427,2025-10-24T17:02:40Z
"Здравствуйте, как я могу отследить свой багаж с рейса SU189?",user_1879,ext_428,2025-10-24T17:02:40Z
"Подскажите, каковы правила провоза багажа на рейсе SU731?",user_4743,ext_429,2025-10-24T17:02:40Z
Как оформить декларацию на поврежденный багаж?,user_7718,ext_430,2025-10-24T17:02:40Z
Какова процедура получения багажа в аэропорту назначения?,user_5212,ext_431,2025-10-24T17:02:40Z
Какие предметы запрещены в ручной клади?,user_8543,ext_432,2025-10-24T17:02:40Z
"Подскажите, каковы правила провоза багажа на рейсе SU218?",user_7904,ext_433,2025-10-24T17:02:40Z
Как оформить декларацию на поврежденный багаж?,user_4741,ext_434,2025-10-24T17:02:40Z
"Подскажите, каковы правила провоза багажа на рейсе SU943?",user_4346,ext_435,2025-10-24T17:02:40Z
Какие предметы запрещены в ручной клади?,user_1291,ext_436,2025-10-24T17:02:40Z
"Подскажите, каковы правила провоза багажа на рейсе SU166?",user_7729,ext_437,2025-10-24T17:02:40Z
Как оформить декларацию на поврежденный багаж?,user_4697,ext_438,2025-10-24T17:02:40Z
Какие предметы запрещены в ручной клади?,user_7088,ext_439,2025-10-24T17:02:40Z
Какой максимальный вес багажа разрешен на международных рейсах?,user_1346,ext_440,2025-10-24T17:02:40Z
Какие предметы запрещены в ручной клади?,user_6690,ext_441,2025-10-24T17:02:40Z
Какой максимальный вес багажа разрешен на международных рейсах?,user_6703,ext_442,2025-10-24T17:02:40Z
Какова процедура получения багажа в аэропорту назначения?,user_8159,ext_443,2025-10-24T17:02:40Z
Какие предметы запрещены в ручной клади?,user_1875,ext_444,2025-10-24T17:02:40Z
Можно ли добавить дополнительное место багажа к билету на рейс SU694?,user_5887,ext_445,2025-10-24T17:02:40Z
"Здравствуйте, как я могу отследить свой багаж с рейса SU999?",user_8386,ext_446,2025-10-24T17:02:40Z
"Подскажите, каковы правила провоза багажа на рейсе SU950?",user_1291,ext_447,2025-10-24T17:02:40Z
"Здравствуйте, как я могу отследить свой багаж с рейса SU798?",user_8447,ext_448,2025-10-24T17:02:40Z
Как оформить декларацию на поврежденный багаж?,user_5687,ext_449,2025-10-24T17:02:40Z
Какова процедура получения багажа в аэропорту назначения?,user_8167,ext_450,2025-10-24T17:02:40Z
"Подскажите, каковы правила провоза багажа на рейсе SU948?",user_2985,ext_451,2025-10-24T17:02:40Z
"Здравствуйте, как я могу отследить свой багаж с рейса SU815?",user_3740,ext_452,2025-10-24T17:02:40Z
Какие предметы запрещены в ручной клади?,user_3996,ext_453,2025-10-24T17:02:40Z
Как оформить декларацию на поврежденный багаж?,user_8176,ext_454,2025-10-24T17:02:40Z
Какие предметы запрещены в ручной клади?,user_8506,ext_455,2025-10-24T17:02:40Z
Как оформить декларацию на поврежденный багаж?,user_1541,ext_456,2025-10-24T17:02:40Z
Можно ли изменить дату бронирования после покупки билета?,user_6454,ext_457,2025-10-24T17:02:40Z
Какие документы нужны для бронирования международного рейса?,user_3961,ext_458,2025-10-24T17:02:40Z
Можно ли изменить дату бронирования после покупки билета?,user_4884,ext_459,2025-10-24T17:02:40Z
Как я могу забронировать билет на рейс SU345 через ваш сайт?,user_5202,ext_460,2025-10-24T17:02:40Z
Как я могу забронировать билет на рейс SU107 через ваш сайт?,user_4916,ext_461,2025-10-24T17:02:40Z
Можно ли изменить дату бронирования после покупки билета?,user_7336,ext_462,2025-10-24T17:02:40Z
Какие документы нужны для бронирования международного рейса?,user_9950,ext_463,2025-10-24T17:02:40Z
"Подскажите, можно ли забронировать места для группы из 6 человек?",user_9472,ext_464,2025-10-24T17:02:40Z
Можно ли изменить дату бронирования после покупки билета?,user_6032,ext_465,2025-10-24T17:02:40Z
Какие документы нужны для бронирования международного рейса?,user_4772,ext_466,2025-10-24T17:02:40Z
Какие способы оплаты доступны при бронировании?,user_7262,ext_467,2025-10-24T17:02:40Z
Какие способы оплаты доступны при бронировании?,user_4932,ext_468,2025-10-24T17:02:40Z
Можно ли изменить дату бронирования после покупки билета?,user_6680,ext_469,2025-10-24T17:02:40Z
Как я могу забронировать билет на рейс SU282 через ваш сайт?,user_3440,ext_470,2025-10-24T17:02:40Z
Как работает система выбора мест при бронировании?,user_5542,ext_471,2025-10-24T17:02:40Z
Какие способы оплаты доступны при бронировании?,user_4000,ext_472,2025-10-24T17:02:40Z
"Подскажите, можно ли забронировать места для группы из 14 человек?",user_1038,ext_473,2025-10-24T17:02:40Z
Какие способы оплаты доступны при бронировании?,user_2234,ext_474,2025-10-24T17:02:40Z
Какие способы оплаты доступны при бронировании?,user_2314,ext_475,2025-10-24T17:02:40Z
Как работает система выбора мест при бронировании?,user_1529,ext_476,2025-10-24T17:02:40Z
Какие способы оплаты доступны при бронировании?,user_5975,ext_477,2025-10-24T17:02:40Z
"Подскажите, можно ли забронировать места для группы из 10 человек?",user_7644,ext_478,2025-10-24T17:02:40Z
Можно ли изменить дату бронирования после покупки билета?,user_6110,ext_479,2025-10-24T17:02:40Z
Как я могу забронировать билет на рейс SU763 через ваш сайт?,user_5805,ext_480,2025-10-24T17:02:40Z
Какие документы нужны для бронирования международного рейса?,user_6730,ext_481,2025-10-24T17:02:40Z
Как я могу забронировать билет на рейс SU164 через ваш сайт?,user_7612,ext_482,2025-10-24T17:02:40Z
Можно ли изменить дату бронирования после покупки билета?,user_1027,ext_483,2025-10-24T17:02:40Z
Можно ли изменить дату бронирования после покупки билета?,user_9780,ext_484,2025-10-24T17:02:40Z
"Подскажите, можно ли забронировать места для группы из 11 человек?",user_6616,ext_485,2025-10-24T17:02:40Z
Можно ли изменить дату бронирования после покупки билета?,user_2303,ext_486,2025-10-24T17:02:40Z
"Подскажите, можно ли забронировать места для группы из 14 человек?",user_3552,ext_487,2025-10-24T17:02:40Z
Как работает система выбора мест при бронировании?,user_2308,ext_488,2025-10-24T17:02:40Z
"Добрый день, мой рейс SU119 был отменен. Какие у меня варианты?",user_6851,ext_489,2025-10-24T17:02:40Z
"Добрый день, мой рейс SU176 был отменен. Какие у меня варианты?",user_1674,ext_490,2025-10-24T17:02:40Z
"Что делать, если рейс отменен за 9 часов до вылета?",user_8189,ext_491,2025-10-24T17:02:40Z
Можно ли пересадить меня на другой рейс вместо отмененного SU105?,user_7346,ext_492,2025-10-24T17:02:40Z
"Добрый день, мой рейс SU191 был отменен. Какие у меня варианты?",user_7865,ext_493,2025-10-24T17:02:40Z
Подскажите процедуру возврата средств при отмене рейса авиакомпанией.,user_4931,ext_494,2025-10-24T17:02:40Z
Можно ли пересадить меня на другой рейс вместо отмененного SU616?,user_7485,ext_495,2025-10-24T17:02:40Z
"Что делать, если рейс отменен за 5 часов до вылета?",user_3817,ext_496,2025-10-24T17:02:40Z
"Добрый день, мой рейс SU944 был отменен. Какие у меня варианты?",user_6937,ext_497,2025-10-24T17:02:40Z
Можно ли пересадить меня на другой рейс вместо отмененного SU400?,user_3101,ext_498,2025-10-24T17:02:40Z
Подскажите процедуру возврата средств при отмене рейса авиакомпанией.,user_7070,ext_499,2025-10-24T17:02:40Z
Какая компенсация полагается при отмене рейса SU223?,user_1204,ext_500,2025-10-24T17:02:40Z
Можно ли пересадить меня на другой рейс вместо отмененного SU717?,user_7697,ext_501,2025-10-24T17:02:40Z
"Добрый день, мой рейс SU530 был отменен. Какие у меня варианты?",user_5362,ext_502,2025-10-24T17:02:40Z
"Добрый день, мой рейс SU391 был отменен. Какие у меня варианты?",user_7979,ext_503,2025-10-24T17:02:40Z
Какая компенсация полагается при отмене рейса SU300?,user_3652,ext_504,2025-10-24T17:02:40Z
Какая компенсация полагается при отмене рейса SU465?,user_1848,ext_505,2025-10-24T17:02:40Z
Подскажите процедуру возврата средств при отмене рейса авиакомпанией.,user_9502,ext_506,2025-10-24T17:02:40Z
"Добрый день, мой рейс SU599 был отменен. Какие у меня варианты?",user_3937,ext_507,2025-10-24T17:02:40Z
Можно ли пересадить меня на другой рейс вместо отмененного SU313?,user_2609,ext_508,2025-10-24T17:02:40Z
Какая компенсация полагается при отмене рейса SU264?,user_4812,ext_509,2025-10-24T17:02:40Z
"Добрый день, мой рейс SU826 был отменен. Какие у меня варианты?",user_8567,ext_510,2025-10-24T17:02:40Z
"Что делать, если рейс отменен за 7 часов до вылета?",user_7426,ext_511,2025-10-24T17:02:40Z
"Что делать, если рейс отменен за 1 часов до вылета?",user_4184,ext_512,2025-10-24T17:02:40Z
"Что делать, если рейс отменен за 3 часов до вылета?",user_6651,ext_513,2025-10-24T17:02:40Z
Какая компенсация полагается при отмене рейса SU528?,user_9865,ext_514,2025-10-24T17:02:40Z
Можно ли пересадить меня на другой рейс вместо отмененного SU950?,user_1062,ext_515,2025-10-24T17:02:40Z
Можно ли пересадить меня на другой рейс вместо отмененного SU685?,user_7819,ext_516,2025-10-24T17:02:40Z
Подскажите процедуру возврата средств при отмене рейса авиакомпанией.,user_4322,ext_517,2025-10-24T17:02:40Z
Подскажите процедуру возврата средств при отмене рейса авиакомпанией.,user_2234,ext_518,2025-10-24T17:02:40Z
Какая компенсация полагается при отмене рейса SU380?,user_9749,ext_519,2025-10-24T17:02:40Z
Можно ли пересадить меня на другой рейс вместо отмененного SU681?,user_5014,ext_520,2025-10-24T17:02:40Z
Можно ли узнать актуальную информацию по задержке рейса SU998?,user_8068,ext_521,2025-10-24T17:02:40Z
Можно ли узнать актуальную информацию по задержке рейса SU157?,user_4688,ext_522,2025-10-24T17:02:40Z
Какие права у пассажиров при задержке рейса более 8 часов?,user_7595,ext_523,2025-10-24T17:02:40Z
"Подскажите, положена ли компенсация при задержке рейса на 1 часов?",user_4764,ext_524,2025-10-24T17:02:40Z
Какова причина задержки рейса SU726 и когда планируется вылет?,user_1975,ext_525,2025-10-24T17:02:40Z
"Здравствуйте, когда ожидается вылет рейса SU877? Есть задержка.",user_8269,ext_526,2025-10-24T17:02:40Z
Какие права у пассажиров при задержке рейса более 9 часов?,user_5395,ext_527,2025-10-24T17:02:40Z
Какова причина задержки рейса SU626 и когда планируется вылет?,user_2825,ext_528,2025-10-24T17:02:40Z
Можно ли узнать актуальную информацию по задержке рейса SU406?,user_6367,ext_529,2025-10-24T17:02:40Z
